,label,STAT3,SMAD23,STAT6,SOCS1,TLR4,NFKB,STAT1,SOCS3,AP1,IL10,TNFA,TGFB,Fra1,HIF1A,ERK,IL4e,IL10e,TNFAe,TGFBe,IgG,A2a,IFNG,IFNB,IL1B,IL6e,MCSF,GMCSF,Hipoxia,GCGCR,difference
3626,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,1,1,1,0,1,1,1,1,0,1,1,0,1,1,194097.2722
3627,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,0,1,0,1,1,1,0,0,1,1,0,0,1,194090.5954
3628,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,0,1,0,1,1,1,0,0,1,1,0,1,1,194097.2722
3629,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,0,1,0,1,1,1,0,0,1,1,1,0,1,194090.5954
3630,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,0,1,0,1,1,1,0,0,1,1,1,1,1,194097.2722
3631,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,0,1,0,1,1,1,0,0,1,0,1,0,1,194090.5954
3632,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,0,1,0,1,1,1,0,0,1,0,1,1,1,194097.2722
3633,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,0,1,0,1,1,1,0,0,1,0,0,0,1,194090.5954
3634,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,0,1,0,1,1,1,0,0,1,0,0,1,1,194097.2722
3635,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,0,1,0,1,1,1,1,0,1,0,0,0,1,194090.5954
3636,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,0,1,0,1,1,1,1,0,1,0,0,1,1,194097.2722
3637,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,0,1,0,1,1,1,1,0,1,0,1,0,1,194090.5954
3638,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,0,1,0,1,1,1,1,0,1,0,1,1,1,194097.2722
3639,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,0,1,0,1,1,1,1,0,1,1,1,0,1,194090.5954
3640,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,0,1,0,1,1,1,1,0,1,1,1,1,1,194097.2722
3641,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,0,1,0,1,1,1,1,0,1,1,0,0,1,194090.5954
3642,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,0,1,0,1,1,1,1,0,1,1,0,1,1,194097.2722
3643,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,1,1,0,1,1,1,1,0,1,1,0,0,1,194090.5954
3644,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,1,1,0,1,1,1,1,0,1,1,0,1,1,194097.2722
3645,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,1,1,0,1,1,1,1,0,1,1,1,0,1,194090.5954
3646,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,1,1,0,1,1,1,1,0,1,1,1,1,1,194097.2722
3647,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,1,1,0,1,1,1,1,0,1,0,1,0,1,194090.5954
3648,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,1,1,0,1,1,1,1,0,1,0,1,1,1,194097.2722
3649,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,1,1,0,1,1,1,1,0,1,0,0,0,1,194090.5954
3650,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,1,1,0,1,1,1,1,0,1,0,0,1,1,194097.2722
3651,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,1,1,0,1,1,1,0,0,1,0,0,0,1,194090.5954
3652,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,1,1,0,1,1,1,0,0,1,0,0,1,1,194097.2722
3653,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,1,1,0,1,1,1,0,0,1,0,1,0,1,194090.5954
3654,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,1,1,0,1,1,1,0,0,1,0,1,1,1,194097.2722
3655,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,1,1,0,1,1,1,0,0,1,1,1,0,1,194090.5954
3656,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,1,1,0,1,1,1,0,0,1,1,1,1,1,194097.2722
3657,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194091.5953,0,1,1,0,1,1,1,0,0,1,1,0,0,1,194090.5954
3658,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,0.999996273,0.999996273,194098.2722,0,1,1,0,1,1,1,0,0,1,1,0,1,1,194097.2722
3659,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122142.2183,0,1,1,0,1,1,1,0,0,0,1,0,0,1,122141.2183
3660,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,0,1,1,1,0,0,0,1,0,1,1,122144.4115
3661,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122142.2183,0,1,1,0,1,1,1,0,0,0,1,1,0,1,122141.2183
3662,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,0,1,1,1,0,0,0,1,1,1,1,122144.4115
3663,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122142.2183,0,1,1,0,1,1,1,0,0,0,0,1,0,1,122141.2183
3664,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,0,1,1,1,0,0,0,0,1,1,1,122144.4115
3665,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122142.2183,0,1,1,0,1,1,1,0,0,0,0,0,0,1,122141.2183
3666,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,0,1,1,1,0,0,0,0,0,1,1,122144.4115
3667,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122142.2183,0,1,1,0,1,1,1,1,0,0,0,0,0,1,122141.2183
3668,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,0,1,1,1,1,0,0,0,0,1,1,122144.4115
3669,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122142.2183,0,1,1,0,1,1,1,1,0,0,0,1,0,1,122141.2183
3670,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,0,1,1,1,1,0,0,0,1,1,1,122144.4115
3671,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122142.2183,0,1,1,0,1,1,1,1,0,0,1,1,0,1,122141.2183
3672,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,0,1,1,1,1,0,0,1,1,1,1,122144.4115
3673,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122142.2183,0,1,1,0,1,1,1,1,0,0,1,0,0,1,122141.2183
3674,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,0,1,1,1,1,0,0,1,0,1,1,122144.4115
3675,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,1,0,0,1,0,0,1,122144.4115
3676,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,1,0,0,1,0,1,1,122144.4115
3677,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,1,0,0,1,1,0,1,122144.4115
3678,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,1,0,0,1,1,1,1,122144.4115
3679,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,1,0,0,0,1,0,1,122144.4115
3680,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,1,0,0,0,1,1,1,122144.4115
3681,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,1,0,0,0,0,0,1,122144.4115
3682,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,1,0,0,0,0,1,1,122144.4115
3683,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,0,0,0,0,0,0,1,122144.4115
3684,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,0,0,0,0,0,1,1,122144.4115
3685,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,0,0,0,0,1,0,1,122144.4115
3686,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,0,0,0,0,1,1,1,122144.4115
3687,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,0,0,0,1,1,0,1,122144.4115
3688,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,0,0,0,1,1,1,1,122144.4115
3689,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,0,0,0,1,0,0,1,122144.4115
3690,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,1,1,1,1,1,1,0,0,0,1,0,1,1,122144.4115
3691,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,0,0,0,1,0,0,1,122142.0123
3692,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,0,0,0,1,0,1,1,122142.0123
3693,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,0,0,0,1,1,0,1,122142.0123
3694,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,0,0,0,1,1,1,1,122142.0123
3695,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,0,0,0,0,1,0,1,122142.0123
3696,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,0,0,0,0,1,1,1,122142.0123
3697,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,1,0,0,0,0,1,1,122142.0123
3698,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,1,0,0,0,0,0,1,122142.0123
3699,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,1,0,0,0,1,1,1,122142.0123
3700,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,1,0,0,0,1,0,1,122142.0123
3701,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,1,0,0,1,1,1,1,122142.0123
3702,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,1,0,0,1,1,0,1,122142.0123
3703,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,1,0,0,1,0,1,1,122142.0123
3704,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,1,1,1,1,0,1,1,0,0,1,0,0,1,122142.0123
3705,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,1,0,0,1,0,1,1,122142.0123
3706,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,1,0,0,1,0,0,1,122142.0123
3707,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,1,0,0,1,1,1,1,122142.0123
3708,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,1,0,0,1,1,0,1,122142.0123
3709,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,1,0,0,0,1,1,1,122142.0123
3710,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,1,0,0,0,1,0,1,122142.0123
3711,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,1,0,0,0,0,1,1,122142.0123
3712,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,1,0,0,0,0,0,1,122142.0123
3713,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,0,0,0,0,0,1,1,122142.0123
3714,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,0,0,0,0,0,0,1,122142.0123
3715,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,0,0,0,0,1,1,1,122142.0123
3716,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,0,0,0,0,1,0,1,122142.0123
3717,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,0,0,0,1,1,1,1,122142.0123
3718,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,0,0,0,1,1,0,1,122142.0123
3719,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,0,0,0,1,0,1,1,122142.0123
3720,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996273,0.999996273,3.73E-06,0.999996273,122143.0123,0,0,1,1,1,0,1,0,0,0,1,0,0,1,122142.0123
3721,M2bM2d,3.73E-06,3.73E-06,3.73E-06,0.999996273,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,3.73E-06,0.999996272,0.999996273,3.73E-06,0.999996273,122145.4115,0,0,1,1,1,1,1,0,0,0,1,0,1,1,122144.4115
